Product_ID,Product_Name,Category,Sub_Category,Price,Supplier
PROD05585,Boat Dumbbell,Sports,Dumbbell,29754,BigBasket
PROD05586,Nike Television,Electronics,Television,9816,DMart
PROD05587,Sony Novel,Books,Novel,483,ITC Limited
PROD05588,Mi Laptop,Electronics,Laptop,105301,Vijay Sales
PROD05589,Reliance Cooking Oil,Grocery,Cooking Oil,1027,ITC Limited
PROD05590,Apple LED Lamp,Home & Kitchen,LED Lamp,26671,BigBasket
PROD05591,Dell Cricket Bat,Sports,Cricket Bat,18003,ITC Limited
PROD05592,Aashirvaad Laptop,Electronics,Laptop,89330,Amazon Seller
PROD05593,Prestige Biography,Books,Biography,1715,BigBasket
PROD05594,OnePlus Badminton Racket,Sports,Badminton Racket,7271,DMart
PROD05595,Boat Football,Sports,Football,24120,Vijay Sales
PROD05596,Reliance Women Dress,Fashion,Women Dress,7939,DMart
PROD05597,Adidas Children Book,Books,Children Book,1229,Reliance Retail
PROD05598,Godrej Academic Book,Books,Academic Book,2146,Reliance Retail
PROD05599,Reliance Children Book,Books,Children Book,838,Reliance Retail
PROD05600,OnePlus Cricket Bat,Sports,Cricket Bat,23414,Godrej Consumer
PROD05601,Adidas Television,Electronics,Television,63289,Flipkart Seller
PROD05602,LG Laptop,Electronics,Laptop,107183,Vijay Sales
PROD05603,Boat Mobile,Electronics,Mobile,145801,BigBasket
PROD05604,Apple Biography,Books,Biography,342,Croma
PROD05605,Puma Shoes,Fashion,Shoes,1827,Flipkart Seller
PROD05606,Aashirvaad Television,Electronics,Television,13479,BigBasket
PROD05607,LG Shampoo,Beauty,Shampoo,248,Croma
PROD05608,HP Handbag,Fashion,Handbag,5855,Reliance Retail
PROD05609,Nike Lipstick,Beauty,Lipstick,3076,BigBasket
PROD05610,Reliance Sofa,Home & Kitchen,Sofa,35353,Amazon Seller
PROD05611,Prestige Football,Sports,Football,15042,Flipkart Seller
PROD05612,Prestige Sofa,Home & Kitchen,Sofa,40974,Godrej Consumer
PROD05613,Mi Pressure Cooker,Home & Kitchen,Pressure Cooker,18345,Vijay Sales
PROD05614,Aashirvaad Biscuits,Grocery,Biscuits,1721,Amazon Seller
PROD05615,Sony Biscuits,Grocery,Biscuits,1066,Croma
PROD05616,Tata Badminton Racket,Sports,Badminton Racket,12404,DMart
PROD05617,Aashirvaad Laptop,Electronics,Laptop,24312,ITC Limited
PROD05618,LG Mixer Grinder,Home & Kitchen,Mixer Grinder,25008,Tata Consumer
PROD05619,Dell Spices,Grocery,Spices,74,DMart
PROD05620,Reliance Lipstick,Beauty,Lipstick,2808,Reliance Retail
PROD05621,Reliance Shampoo,Beauty,Shampoo,3345,Vijay Sales
PROD05622,Tata Shoes,Fashion,Shoes,3338,Reliance Retail
PROD05623,Prestige Handbag,Fashion,Handbag,5600,Vijay Sales
PROD05624,OnePlus Mixer Grinder,Home & Kitchen,Mixer Grinder,36218,Godrej Consumer
PROD05625,Bajaj Mobile,Electronics,Mobile,16482,Godrej Consumer
PROD05626,Reliance Laptop,Electronics,Laptop,67195,Reliance Retail
PROD05627,LG Jeans,Fashion,Jeans,490,Godrej Consumer
PROD05628,Sony Dining Table,Home & Kitchen,Dining Table,45625,DMart
PROD05629,Amul Biscuits, GROCERY ,Biscuits,2378,Tata Consumer
PROD05630,Puma Dumbbell,Sports,Dumbbell,28597,Flipkart Seller
PROD05631,Aashirvaad Novel,Books,Novel,320,Reliance Retail
PROD05632,Reliance Children Book,Books,Children Book,694,Tata Consumer
PROD05633,Adidas Sofa,Home & Kitchen,Sofa,43857,Croma
PROD05634,Mi Dining Table,Home & Kitchen,,9482,Reliance Retail
PROD05635,Apple Dining Table,Home & Kitchen,Dining Table,40147,BigBasket
PROD05636,Boat Dumbbell,Sports,Dumbbell,7877,ITC Limited
PROD05637,Apple Mobile,Electronics,Mobile,9270,ITC Limited
PROD05638,OnePlus Television,Electronics,Television,107049,Croma
PROD05639,Lenovo Dumbbell,Sports,Dumbbell,7425,BigBasket
PROD05640,Boat Tea Powder,Grocery,Tea Powder,1680,Vijay Sales
PROD05641,OnePlus Women Dress,Fashion,Women Dress,6806,Croma
PROD05642,HP Men T-Shirt,Fashion,Men T-Shirt,5350,Tata Consumer
PROD05643,Godrej Smart Watch,Electronics,Smart Watch,104584,Reliance Retail
PROD05644,Samsung Shoes,Fashion,Shoes,6942,Vijay Sales
PROD05645,Adidas Cooking Oil,Grocery,Cooking Oil,2269,Vijay Sales
PROD05646,Tata Headphones,Electronics,Headphones,82681,Tata Consumer
PROD05647,Godrej Cooking Oil,Grocery,Cooking Oil,1713,Reliance Retail
PROD05648,Amul Women Dress,Fashion,Women Dress,6851,Flipkart Seller
PROD05649,Amul LED Lamp,Home & Kitchen,LED Lamp,2280,Flipkart Seller
PROD05650,Tata Pressure Cooker,Home & Kitchen,Pressure Cooker,4946,Tata Consumer
PROD05651,Godrej Men T-Shirt,Fashion,Men T-Shirt,4371,Flipkart Seller
PROD05652,Reliance Sofa,Home & Kitchen,Sofa,23231,ITC Limited
PROD05653,Amul Face Wash,Beauty,Face Wash,1156,Amazon Seller
PROD05654,Prestige Dining Table,Home & Kitchen,Dining Table,14209,DMart
PROD05655,Adidas Biography,Books,Biography,1961,Godrej Consumer
PROD05656,Aashirvaad Mixer Grinder,Home & Kitchen,Mixer Grinder,17815,Croma
PROD05657,Boat Men T-Shirt,Fashion,Men T-Shirt,5988,Tata Consumer
PROD05658,Boat Academic Book,Books,Academic Book,2035,Flipkart Seller
PROD05659,Lenovo Academic Book,Books,Academic Book,2327,Vijay Sales
PROD05660,Aashirvaad Perfume,Beauty,Perfume,4857,DMart
PROD05661,Aashirvaad Perfume,Beauty,Perfume,1108,ITC Limited
PROD05662,Boat Women Dress,Fashion,Women Dress,6144,Godrej Consumer
PROD05663,Apple Perfume,Beauty,Perfume,3868,Vijay Sales
PROD05664,Amul Academic Book,Books,Academic Book,2069,Reliance Retail
PROD05665,Puma Cooking Oil,Grocery,Cooking Oil,2892,Tata Consumer
PROD05666,Prestige Biscuits,Grocery,Biscuits,0,BigBasket
PROD05667,Samsung Men T-Shirt,Fashion,Men T-Shirt,4917,Amazon Seller
PROD02445,Mi Academic Book,Books,Academic Book,1755,BigBasket
PROD05669,Bajaj Shampoo,Beauty,Shampoo,1653,Amazon Seller
PROD05670,Bajaj Badminton Racket,Sports,Badminton Racket,26260,Amazon Seller
PROD05671,Aashirvaad Handbag,Fashion,Handbag,2668,BigBasket
PROD05672,Apple Laptop,Electronics,Laptop,39962,Croma
PROD05673,Aashirvaad Women Dress,Fashion,Women Dress,7957,Tata Consumer
PROD05674,Nike Shampoo,Beauty,Shampoo,1454,Tata Consumer
PROD05675,OnePlus Shampoo,Beauty,Shampoo,1406,DMart
PROD05676,LG Dumbbell,Sports,Dumbbell,2031,Amazon Seller
PROD05677,Tata Women Dress,Fashion,Women Dress,5012,Flipkart Seller
PROD05678,Prestige Mixer Grinder,Home & Kitchen,Mixer Grinder,28240,Godrej Consumer
PROD05679,Sony Women Dress,Fashion,Women Dress,4529,BigBasket
PROD04159,Prestige Spices,Grocery,Spices,143,Amazon Seller
PROD05681,OnePlus Cricket Bat,Sports,Cricket Bat,19865,ITC Limited
PROD05682,Tata Handbag,Fashion,Handbag,6851,Tata Consumer
PROD05683,Prestige Dining Table,Home & Kitchen,Dining Table,22012,BigBasket
PROD05684,LG Dumbbell,Sports,Dumbbell,29883,Vijay Sales
PROD05685,Boat Headphones,Electronics,Headphones,119404,Godrej Consumer
PROD05686,Bajaj Cricket Bat,Sports,Cricket Bat,18558,DMart
PROD05687,Tata Mobile,Electronics,Mobile,108113,BigBasket
PROD05688,LG Women Dress,Fashion,Women Dress,1809,Vijay Sales
PROD05689,LG Football,Sports,Football,16646,Tata Consumer
PROD05690,Bajaj Lipstick,Beauty,Lipstick,1769,Flipkart Seller
PROD05691,Aashirvaad Face Wash,Beauty,Face Wash,3391,BigBasket
PROD05692,Tata Badminton Racket,Sports,Badminton Racket,26801,Tata Consumer
PROD05693,Apple Laptop,Electronics,Laptop,99766,Reliance Retail
PROD05694,Reliance Shoes,Fashion,Shoes,3044,Godrej Consumer
PROD05695,OnePlus Pressure Cooker,Home & Kitchen,Pressure Cooker,0,BigBasket
PROD05696,Prestige Jeans,Fashion,Jeans,6263,Reliance Retail
PROD05697,Adidas Badminton Racket,Sports,Badminton Racket,24352,Reliance Retail
PROD05698,Nike Shoes,Fashion,Shoes,451,Vijay Sales
PROD05699,Lenovo Perfume,Beauty,Perfume,1468,Vijay Sales
PROD05700,LG Lipstick,Beauty,Lipstick,3141,Godrej Consumer
PROD05701,Sony Headphones,Electronics,Headphones,8615,Reliance Retail
PROD05702,Bajaj Shoes,Fashion,Shoes,6893,ITC Limited
PROD05703,Aashirvaad Dumbbell,Sports,Dumbbell,29435,BigBasket
PROD05704,Adidas Face Wash,Beauty,Face Wash,4799,Tata Consumer
PROD05705,OnePlus Dining Table,Home & Kitchen,Dining Table,32330,Godrej Consumer
PROD05706,Lenovo Men T-Shirt,Fashion,Men T-Shirt,7880,DMart
PROD05707,Mi Children Book,Books,Children Book,2368,BigBasket
PROD05708,Prestige Spices,Grocery,Spices,1105,Godrej Consumer
PROD05709,Reliance Badminton Racket,Sports,Badminton Racket,19809,Godrej Consumer
PROD05710,Tata Dining Table,Home & Kitchen,Dining Table,18987,Godrej Consumer
PROD05711,LG Football,Sports,Football,27485,Vijay Sales
PROD05712,Adidas Biscuits,Grocery,Biscuits,936,Amazon Seller
PROD05713,Mi Women Dress,Fashion,Women Dress,2407,Vijay Sales
PROD05714,Samsung Laptop,Electronics,Laptop,46143,ITC Limited
PROD05715,Samsung Academic Book,Books,Academic Book,1499,Godrej Consumer
PROD05716,Boat LED Lamp,Home & Kitchen,LED Lamp,15440,BigBasket
PROD05717,Prestige Mobile,Electronics,Mobile,52828,Tata Consumer
PROD05718,LG Shampoo,Beauty,Shampoo,1681,Godrej Consumer
PROD05719,HP Biography,Books,Biography,1379,Amazon Seller
PROD05720,Boat Cooking Oil,Grocery,Cooking Oil,1678,Tata Consumer
PROD05721,Prestige Badminton Racket,Sports,Badminton Racket,28262,ITC Limited
PROD05722,Lenovo Spices,Grocery,Spices,628,Amazon Seller
PROD05723,Lenovo Shoes,Fashion,Shoes,5567,ITC Limited
PROD05724,Reliance Badminton Racket,Sports,Badminton Racket,11307,ITC Limited
PROD05725,Prestige Tea Powder,Grocery,Tea Powder,1638,ITC Limited
PROD05726,Prestige Headphones,Electronics,Headphones,57410,BigBasket
PROD05727,Aashirvaad Biography,Books,Biography,1403,Tata Consumer
PROD05728,Aashirvaad Dumbbell,Sports,Dumbbell,1302,Croma
PROD05729,Dell Children Book,Books,Children Book,1253,Godrej Consumer
PROD05730,Bajaj Biscuits,Grocery,Biscuits,2828,ITC Limited
PROD05731,OnePlus Men T-Shirt,Fashion,Men T-Shirt,7329,Tata Consumer
PROD05732,Aashirvaad Women Dress,Fashion,Women Dress,6886,Flipkart Seller
PROD05733,Reliance Television,Electronics,Television,41885,Vijay Sales
PROD05734,Aashirvaad Headphones,Electronics,Headphones,39710,Reliance Retail
PROD05735,Boat Headphones,Electronics,Headphones,98409,Croma
PROD05736,Lenovo Badminton Racket,Sports,Badminton Racket,13815,BigBasket
PROD05737,Lenovo Sofa,Home & Kitchen,Sofa,26622,Croma
PROD05738,HP Dining Table,Home & Kitchen,Dining Table,23572,Flipkart Seller
PROD05739,HP Jeans,Fashion,Jeans,3830,BigBasket
PROD05740,Reliance Mobile,Electronics,Mobile,106296,
PROD05741,Lenovo Perfume,Beauty,Perfume,3499,ITC Limited
PROD05742,Adidas Cooking Oil,Grocery,Cooking Oil,2848,Reliance Retail
PROD05743,Godrej Mixer Grinder,Home & Kitchen,Mixer Grinder,25575,Croma
PROD05744,Samsung Dining Table,Home & Kitchen,Dining Table,10586,Amazon Seller
PROD05745,Nike Dining Table,Home & Kitchen,Dining Table,5003,ITC Limited
PROD05746,Adidas Children Book,Books,Children Book,170,Amazon Seller
PROD05747,Bajaj Cooking Oil,Grocery,Cooking Oil,2217,Vijay Sales
PROD05748,Tata Children Book,Books,Children Book,2249,DMart
PROD05749,HP Tea Powder,Grocery,Tea Powder,221,Flipkart Seller
PROD05750,Puma Face Wash,Beauty,Face Wash,3444,DMart
PROD05751,Adidas Television,Electronics,Television,75197,Amazon Seller
PROD05752,Godrej Handbag,Fashion,Handbag,797,Amazon Seller
PROD05753,Reliance Smart Watch,Electronics,Smart Watch,146703,Godrej Consumer
PROD05754,Tata Football,Sports,Football,20446,BigBasket
PROD05755,Bajaj Cricket Bat,Sports,Cricket Bat,9318,Godrej Consumer
PROD05756,Godrej Television,Electronics,Television,22357,Godrej Consumer
PROD05757,Mi Lipstick,Beauty,Lipstick,4089,Amazon Seller
PROD05758,Boat Tea Powder,Grocery,Tea Powder,676,ITC Limited
PROD05759,Bajaj Mixer Grinder,Home & Kitchen,Mixer Grinder,24261,Vijay Sales
PROD05760,Lenovo Biography,Books,Biography,203,BigBasket
PROD05761,Dell Mixer Grinder,Home & Kitchen,Mixer Grinder,13911,Croma
PROD05762,HP Biscuits,Grocery,Biscuits,1275,ITC Limited
PROD05763,Boat Television,Electronics,Television,135617,DMart
PROD05764,Tata Biography,Books,Biography,1529,Godrej Consumer
PROD05765,Reliance Spices,Grocery,Spices,624,Vijay Sales
PROD05766,OnePlus Laptop,Electronics,Laptop,70791,
PROD05767,Puma Men T-Shirt,Fashion,Men T-Shirt,1037,Croma
PROD05768,Boat Novel,Books,Novel,2282,BigBasket
PROD05769,Dell Academic Book,Books,Academic Book,933,BigBasket
PROD05770,Puma Men T-Shirt,Fashion,Men T-Shirt,1089,Godrej Consumer
PROD05771,Dell Badminton Racket,Sports,Badminton Racket,15939,BigBasket
PROD05772,Dell Children Book,Books,Children Book,1635,Godrej Consumer
PROD05773,Adidas Mixer Grinder,Home & Kitchen,Mixer Grinder,4870,ITC Limited
PROD05774,Lenovo Perfume,Beauty,Perfume,1402,DMart
PROD05775,Lenovo Television,Electronics,Television,38852,Godrej Consumer
PROD05776,Aashirvaad LED Lamp,Home & Kitchen,LED Lamp,46134,ITC Limited
PROD05777,Samsung Tea Powder,Grocery,Tea Powder,2386,Vijay Sales
PROD05778,Puma Women Dress,Fashion,Women Dress,1678,Vijay Sales
PROD05779,Apple Smart Watch,Electronics,Smart Watch,103761,Godrej Consumer
PROD05780,Sony Tea Powder,Grocery,Tea Powder,1931,Vijay Sales
PROD05781,Adidas Biscuits,Grocery,Biscuits,2164,DMart
PROD05782,Bajaj Headphones,Electronics,Headphones,5652,Vijay Sales
PROD05783,Mi Shampoo,Beauty,Shampoo,1850,Flipkart Seller
PROD05784,Lenovo Mixer Grinder,Home & Kitchen,Mixer Grinder,6419,Tata Consumer
PROD05785,Adidas Novel,Books,Novel,750,Vijay Sales
PROD05786,Boat Tea Powder,Grocery,Tea Powder,2356,BigBasket
PROD05787,Godrej Face Wash,Beauty,Face Wash,1351,DMart
PROD05788,LG Shoes,Fashion,Shoes,2102,Tata Consumer
PROD05789,OnePlus Headphones,Electronics,,136750,Godrej Consumer
PROD05790,Sony Laptop,Electronics,Laptop,64768,Tata Consumer
PROD05791,Reliance Cricket Bat,Sports,Cricket Bat,23713,Vijay Sales
PROD05792,Apple Dining Table,Home & Kitchen,Dining Table,41636,Tata Consumer
PROD05793,Nike Television,Electronics,Television,127163,Tata Consumer
PROD05794,Nike Biography,Books,Biography,439,Tata Consumer
PROD05795,Boat Lipstick,Beauty,Lipstick,2671,DMart
PROD05796,Apple Academic Book,Books,Academic Book,2365,Godrej Consumer
PROD05797,Dell Cricket Bat,Sports,Cricket Bat,25041,DMart
PROD05798,Amul Face Wash,Beauty,Face Wash,4877,Flipkart Seller
PROD05799,OnePlus Sofa,Home & Kitchen,Sofa,4306,ITC Limited
PROD05800,Amul Biography,Books,Biography,2238,Godrej Consumer
PROD05801,Sony Biscuits,Grocery,Biscuits,1708,ITC Limited
PROD05802,Nike Handbag,Fashion,Handbag,4809,ITC Limited
PROD05803,Bajaj Lipstick,Beauty,Lipstick,4401,Reliance Retail
PROD05804,Tata Cooking Oil,Grocery,Cooking Oil,2856,Tata Consumer
PROD05805,LG Face Wash,Beauty,Face Wash,2048,Godrej Consumer
PROD05806,Sony Face Wash,Beauty,Face Wash,1038,Godrej Consumer
PROD05807,Prestige Smart Watch,Electronics,Smart Watch,148440,ITC Limited
PROD05808,Mi Laptop,Electronics,Laptop,146563,ITC Limited
PROD05809,Samsung Badminton Racket,Sports,Badminton Racket,17236,Amazon Seller
PROD05810,HP Rice,Grocery,Rice,78,Vijay Sales
PROD05811,Samsung Face Wash,Beauty,Face Wash,485,Tata Consumer
PROD05812,Puma Novel,Books,Novel,2120,Amazon Seller
PROD05813,Aashirvaad Novel,Books,Novel,2416,Godrej Consumer
PROD05814,Nike Women Dress,Fashion,Women Dress,7716,ITC Limited
PROD05815,Adidas Badminton Racket,Sports,Badminton Racket,20405,Tata Consumer
PROD05816,Boat Laptop,Electronics,Laptop,16596,Vijay Sales
PROD05817,Dell Perfume,Beauty,Perfume,4286,Godrej Consumer
PROD05818,Bajaj Shampoo,Beauty,Shampoo,2871,Croma
PROD05819,Tata Badminton Racket,Sports,Badminton Racket,26726,Tata Consumer
PROD05820,Samsung Shampoo,Beauty,Shampoo,1499,DMart
PROD05821,Boat Smart Watch,Electronics,Smart Watch,94198,Reliance Retail
PROD05822,Dell Dumbbell,Sports,Dumbbell,22655,Reliance Retail
PROD05823,Prestige Pressure Cooker,Home & Kitchen,Pressure Cooker,34893,Tata Consumer
PROD05824,Lenovo Novel,Books,Novel,1271,BigBasket
PROD05825,Adidas Mixer Grinder,Home & Kitchen,Mixer Grinder,24593,ITC Limited
PROD05826,Samsung Novel,Books,Novel,462,BigBasket
PROD05827,HP Smart Watch,Electronics,Smart Watch,18475,Flipkart Seller
PROD05828,Puma Cooking Oil,Grocery,Cooking Oil,2704,Croma
PROD05829,Bajaj Rice,Grocery,Rice,1690,ITC Limited
PROD05830,Boat Face Wash,Beauty,Face Wash,3323,ITC Limited
PROD05831,Reliance Academic Book,Books,Academic Book,1943,Tata Consumer
PROD05832,Apple Children Book,Books,Children Book,368,Amazon Seller
PROD05833,Nike Jeans,Fashion,Jeans,3225,Vijay Sales
PROD05834,Nike Biography,Books,Biography,1837,Tata Consumer
PROD05835,Tata Biography,Books,Biography,1099,Vijay Sales
PROD05836,Adidas Badminton Racket,Sports,Badminton Racket,27186,Reliance Retail
PROD05837,Bajaj Headphones,Electronics,Headphones,40314,Godrej Consumer
PROD05838,Bajaj Sofa,Home & Kitchen,Sofa,33176,ITC Limited
PROD05839,Samsung Football,Sports,Football,12134,Godrej Consumer
PROD05840,Dell Perfume,Beauty,Perfume,1412,Godrej Consumer
PROD05841,Dell Football,Sports,Football,8152,Flipkart Seller
PROD05842,Apple Children Book,Books,Children Book,1003,Reliance Retail
PROD05843,Prestige Handbag,Fashion,Handbag,3015,ITC Limited
PROD05844,Sony Dining Table,Home & Kitchen,Dining Table,15361,DMart
PROD05845,Prestige Jeans,Fashion,Jeans,3379,Croma
PROD05846,Amul Television,Electronics,Television,71660,ITC Limited
PROD05847,Godrej Handbag,Fashion,Handbag,6829,Vijay Sales
PROD05848,Bajaj Headphones,Electronics,Headphones,83614,BigBasket
PROD05849,HP Biscuits,Grocery,Biscuits,2954,BigBasket
PROD05850,Samsung Shampoo,Beauty,Shampoo,2929,Godrej Consumer
PROD05851,Adidas LED Lamp,Home & Kitchen,LED Lamp,43118,Flipkart Seller
PROD05852,Nike Badminton Racket,Sports,Badminton Racket,24772,Godrej Consumer
PROD05853,Prestige Headphones,Electronics,Headphones,120855,Reliance Retail
PROD05854,Sony Mixer Grinder,Home & Kitchen,Mixer Grinder,11351,Flipkart Seller
PROD05855,Aashirvaad Academic Book,Books,Academic Book,2462,ITC Limited
PROD05856,Samsung Smart Watch,Electronics,Smart Watch,64749,BigBasket
PROD05857,HP Tea Powder,Grocery,Tea Powder,1633,Reliance Retail
PROD05858,Apple Dumbbell,Sports,Dumbbell,7164,Tata Consumer
PROD05859,Adidas Biscuits,Grocery,Biscuits,155,Amazon Seller
PROD05860,Apple Novel,Books,Novel,1809,BigBasket
PROD05861,Bajaj Football,Sports,Football,25752,Reliance Retail
PROD05862,Godrej Cooking Oil,Grocery,Cooking Oil,2648,Croma
PROD05863,Mi Cricket Bat,Sports,Cricket Bat,24289,Godrej Consumer
PROD05864,Samsung Shampoo,Beauty,Shampoo,4669,DMart
PROD05865,Dell Lipstick,Beauty,Lipstick,3865,Flipkart Seller
PROD05866,Godrej Children Book,Books,Children Book,1845,Vijay Sales
PROD05867,LG Mobile,Electronics,Mobile,87168,Vijay Sales
PROD05868,Sony Jeans,Fashion,Jeans,6946,Reliance Retail
PROD05869,LG Women Dress,Fashion,Women Dress,5870,DMart
PROD05870,Mi LED Lamp,Home & Kitchen,LED Lamp,36165,Reliance Retail
PROD05871,Dell Laptop,Electronics,Laptop,115985,ITC Limited
PROD05872,HP Shoes,Fashion,Shoes,3233,Godrej Consumer
PROD05873,Samsung Cricket Bat,Sports,Cricket Bat,16043,Tata Consumer
PROD05874,Boat Academic Book,Books,Academic Book,763,BigBasket
PROD05875,Samsung Sofa,Home & Kitchen,Sofa,18479,BigBasket
PROD05876,Sony Television,Electronics,Television,60388,DMart
PROD05877,Prestige Tea Powder,Grocery,Tea Powder,1925,BigBasket
PROD05878,Amul Biscuits,Grocery,Biscuits,1828,BigBasket
PROD05879,Reliance Shoes,Fashion,Shoes,1201,ITC Limited
PROD05880,HP Shampoo,Beauty,Shampoo,1150,Vijay Sales
PROD05881,Mi Men T-Shirt,Fashion,Men T-Shirt,5088,Croma
PROD05882,OnePlus Badminton Racket,Sports,Badminton Racket,21265,Croma
PROD05883,Sony LED Lamp,Home & Kitchen,LED Lamp,42401,Amazon Seller
PROD05884,Aashirvaad Lipstick,Beauty,Lipstick,2252,Flipkart Seller
PROD05885,Reliance LED Lamp,Home & Kitchen,LED Lamp,2225,DMart
PROD05886,Boat Spices,Grocery,Spices,60,
PROD05887,Boat Dumbbell,Sports,Dumbbell,2582,DMart
PROD05888,Adidas Tea Powder,Grocery,Tea Powder,2848,BigBasket
PROD05889,HP Children Book,Books,Children Book,726,Amazon Seller
PROD05890,Mi Novel,Books,Novel,153,BigBasket
PROD05891,Puma Shampoo,Beauty,Shampoo,641,BigBasket
PROD05892,Aashirvaad Dining Table,Home & Kitchen,Dining Table,48420,Flipkart Seller
PROD05893,Adidas Sofa,Home & Kitchen,Sofa,38527,DMart
PROD05894,Prestige Jeans,Fashion,Jeans,1237,BigBasket
PROD05895,Lenovo Badminton Racket,Sports,Badminton Racket,17442,Tata Consumer
PROD05896,Bajaj Biography,Books,Biography,410,Amazon Seller
PROD05897,Adidas Rice,Grocery,Rice,107,Godrej Consumer
PROD05898,Puma Dining Table,Home & Kitchen,Dining Table,29389,Tata Consumer
PROD05899,Godrej Badminton Racket,Sports,Badminton Racket,3605,ITC Limited
PROD05900,Lenovo Men T-Shirt,Fashion,Men T-Shirt,6889,Croma
PROD05901,Reliance Academic Book,Books,Academic Book,559,ITC Limited
PROD05902,Prestige Shampoo,Beauty,Shampoo,2656,DMart
PROD05903,Boat Academic Book,Books,Academic Book,527,Flipkart Seller
PROD05904,Godrej Pressure Cooker,Home & Kitchen,Pressure Cooker,32047,ITC Limited
PROD05905,Samsung Shampoo,Beauty,Shampoo,221,Tata Consumer
PROD05906,Prestige Spices,Grocery,Spices,2297,Tata Consumer
PROD05907,OnePlus Mobile,Electronics,Mobile,111270,ITC Limited
PROD05908,Adidas Sofa,Home & Kitchen,Sofa,8945,Croma
PROD05909,Reliance Biscuits,Grocery,Biscuits,1715,ITC Limited
PROD05910,LG Cricket Bat,Sports,Cricket Bat,28802,Vijay Sales
PROD05911,Bajaj Spices,Grocery,Spices,1051,Flipkart Seller
PROD05912,Sony Dining Table,Home & Kitchen,Dining Table,46816,DMart
PROD05913,Reliance Headphones,Electronics,Headphones,18839,Amazon Seller
PROD05914,Sony Men T-Shirt,Fashion,Men T-Shirt,4414,Vijay Sales
PROD05915,Boat Tea Powder,Grocery,Tea Powder,2898,Reliance Retail
PROD05916,LG Dumbbell,Sports,Dumbbell,6011,BigBasket
